dirty_name,dirty_label,name_length,word_count,has_prefix,has_suffix,is_uppercase,has_numbers,has_special_chars,prefix
MISS EZRI BLUNE,Person,15,3,False,False,True,False,False,None
Celene Eslemont,Person,15,2,False,False,False,False,False,None
kim mulaudzi,Person,12,2,False,False,False,False,False,None
Mr Federica Soper,Person,17,3,False,False,False,False,False,None
CAROLUS EWING,Person,13,2,False,False,True,False,False,None
Hollis Plewman,Person,14,2,False,False,False,False,False,None
Lindiwe Neethling,Person,17,2,False,False,False,False,False,None
MAËLYSS LUDEWIG,Company,15,2,False,False,True,False,False,None
ELDRIDGE HINCHAM,Person,16,2,False,False,True,False,False,None
Miss MS. ROBYN BRITS,Person,20,4,False,False,False,False,True,None
Mybuzz PTY LTD.,Company,15,3,False,True,False,False,True,None
Dr. Thapelo Ntombela,Person,20,3,False,False,False,False,True,None
Brandea Yakobowitz,Person,18,2,False,False,False,False,False,None
Hon. zandile Baloyi,Person,19,3,False,False,False,False,True,None
Mr LYSÉA KELLEY,Person,15,3,False,False,False,False,False,None
Dr BÉATRICE TESSYMAN,Person,20,3,False,False,False,False,False,None
DR. nick harmse,Person,15,3,True,False,False,False,True,DR.
Esther Cele,Person,11,2,False,False,False,False,False,None
ashley chauke,Person,13,2,False,False,False,False,False,None
Horst Andrejs,Person,13,2,False,False,False,False,False,None
Darren Moloi,Person,12,2,False,False,False,False,False,None
abraham mchunu,Person,14,2,False,False,False,False,False,None
Sr. frans tshabalala,Person,20,3,False,False,False,False,True,None
personal tladi,Person,14,2,False,False,False,False,False,None
Mrs Prof. Willem De Wet,Person,23,5,False,False,False,False,True,None
DR Rene Masemola,Person,16,3,False,False,False,False,False,None
UNIVERSITY OF KELANIYA,University,22,3,False,False,True,False,False,None
MRS miss karabo mkhabela,Company,24,4,False,False,False,False,False,None
gasper green,Person,12,2,False,False,False,False,False,None
Rhynyx LIVEZ Bubblebox Pl,Company,25,4,False,False,False,False,False,None
Merry Bowra,Person,11,2,False,False,False,False,False,None
Oyondu Fund,Company,11,2,False,False,False,False,False,None
MR Hon. Lloyd Murray,Person,20,4,False,False,False,False,True,None
Korney Bortolini,Person,16,2,False,False,False,False,False,None
Kagiso Koekemoer,Person,16,2,False,False,False,False,False,None
MS karlyn guisby,Person,16,3,False,False,False,False,False,None
Mr carmen paul,Person,14,3,False,False,False,False,False,None
Adriaan Kumar,Person,13,2,False,False,False,False,False,None
EMMERY BAZELY,Person,13,2,False,False,True,False,False,None
wang weatherhogg,Person,16,2,False,False,False,False,False,None
Jeanette Mngomezulu,Person,19,2,False,False,False,False,False,None
Flin Macallam,Person,13,2,False,False,False,False,False,None
rev. isaac hugo,Person,15,3,False,False,False,False,True,None
TRACY GIORGIETTO,Person,16,2,False,False,True,False,False,None
ÖSTEN BALAZOT,Person,13,2,False,False,True,False,False,None
Linq Asians,Company,11,2,False,False,False,False,False,None
MR. DANIEL MEYER,Person,16,3,True,False,True,False,True,MR.
mashudu chauke,Person,14,2,False,False,False,False,False,None
GILLIAN KRIEL,Person,13,2,False,False,True,False,False,None
Next Campbell,Company,13,2,False,False,False,False,False,None
Joellen Roocroft,Person,16,2,False,False,False,False,False,None
Sr. PHUMZILE BRITS,Person,18,3,False,False,False,False,True,None
WELBY FARRINGTON,Person,16,2,False,False,True,False,False,None
Filberte Hathorn,Person,16,2,False,False,False,False,False,None
clo fydo,Person,8,2,False,False,False,False,False,None
MARILLIN SUTLIFF,Person,16,2,False,False,True,False,False,None
fitz rosendall,Person,14,2,False,False,False,False,False,None
miss lotti vynall,Person,17,3,False,False,False,False,False,None
Ephrayim Gallop,Person,15,2,False,False,False,False,False,None
Yénora Brolechan,Person,16,2,False,False,False,False,False,None
lisa kubheka,Person,12,2,False,False,False,False,False,None
Nosipho Kubheka,Person,15,2,False,False,False,False,False,None
KIM ISMAIL,Person,10,2,False,False,True,False,False,None
ZOOMBOX VIDOO Gabtype AVAMBA Fund of Funds,Person,42,7,False,False,False,False,False,None
DARE SEAMONS,Person,12,2,False,False,True,False,False,None
Lucita Skentelbery,Person,18,2,False,False,False,False,False,None
Mélodie Mousdall,Person,16,2,False,False,False,False,False,None
Mrs Elvyn Manterfield,Person,21,3,False,False,False,False,False,None
thulani viljoen,Person,15,2,False,False,False,False,False,None
Alison Kyd,Person,10,2,False,False,False,False,False,None
NLOUNGE PTY LTD.,Company,16,3,False,True,True,False,True,None
Mrs REV. SHANNON DE VILLIERS,Person,28,5,False,False,False,False,True,None
A SCHOEMAN AND ASSOCIATES CC,Company,28,5,False,False,True,False,False,None
Eléa Ornillos,Person,13,2,False,False,False,False,False,None
Zoomcast trupe JV,Company,17,3,False,False,False,False,False,None
peirce newson,Person,13,2,False,False,False,False,False,None
JENNY KOEKEMOER,Person,15,2,False,False,True,False,False,None
flemming hullyer,Person,16,2,False,False,False,False,False,None
ALAN MÜLLER,Person,11,2,False,False,True,False,False,None
Moscow State Automobile And Road Technical University,University,53,7,False,False,False,False,False,None
sean hendriksen,Person,15,2,False,False,False,False,False,None
MR Marc Lubbe,Person,13,3,False,False,False,False,False,None
MISS ZANDILE MOODLEY,Person,20,3,False,False,True,False,False,None
Fran O'Dwyer,Person,12,2,False,False,False,False,True,None
AIME FELLS,Person,10,2,False,False,True,False,False,None
MISS CONTACT BEUKES,Person,19,3,False,False,True,False,False,None
DR Esther Street,Person,16,3,False,False,False,False,False,None
Méghane Chretien,Person,16,2,False,False,False,False,False,None
Mrs. Ms. Estelle Turner,Person,23,4,False,False,False,False,True,None
ANAËL WINBORN,Person,13,2,False,False,True,False,False,None
Prof. Hercules Hussell,Person,22,3,False,False,False,False,True,None
Tommy Filippyev,Person,15,2,False,False,False,False,False,None
Marthinus Kelly,Person,15,2,False,False,False,False,False,None
Ruì Howland,Person,11,2,False,False,False,False,False,None
Economical Bk Nv,Company,16,3,False,False,False,False,False,None
brit killiam,Person,12,2,False,False,False,False,False,None
Komar University of Science and Technology,University,42,6,False,False,False,False,False,None
CHRISTINE SHABANGU,Person,18,2,False,False,True,False,False,None
KANYA BURDYTT,Company,13,2,False,False,True,False,False,None
Mr Dr. Kagiso Dladla,Person,20,4,False,False,False,False,True,None
THOUGHTBRIDGE FIVEBRIDGE PTY LTD,Company,32,4,False,True,True,False,False,None
fiveclub innotype Co.,Company,21,3,False,False,False,False,True,None
Tshegofatso Manamela,Person,20,2,False,False,False,False,False,None
Miss GILLIAN PULE,Person,17,3,False,False,False,False,False,None
Dr. NADÈGE MC ANDREW,Person,20,4,False,False,False,False,True,None
Rebecca Street,Person,14,2,False,False,False,False,False,None
Mr Emmeline Trewhela,Person,20,3,False,False,False,False,False,None
LANCE CUER,Person,10,2,False,False,True,False,False,None
reggis carvill,Person,14,2,False,False,False,False,False,None
miss BARN GUIET,Person,15,3,False,False,False,False,False,None
Koralle Lillecrap,Person,17,2,False,False,False,False,False,None
Dr babalwa roux,Person,15,3,False,False,False,False,False,None
miss roxane gumb,Company,16,3,False,False,False,False,False,None
laura naicker,Person,13,2,False,False,False,False,False,None
Siphokazi Mngomezulu,Person,20,2,False,False,False,False,False,None
HON. BRENDA LEGODI,Person,18,3,True,False,True,False,True,HON.
Mr. hon. sello twala,Person,20,4,False,False,False,False,True,None
Mashudu De Bruyn,Person,16,3,False,False,False,False,False,None
Bren Beament,Company,12,2,False,False,False,False,False,None
MISS Dennison Tremmil,Person,21,3,False,False,False,False,False,None
STEVEN STEENKAMP,Person,16,2,False,False,True,False,False,None
DR nompumelelo thompson,Person,23,3,False,False,False,False,False,None
Miss MÉLANIE VAN DER BAAREN,Person,27,5,False,False,False,False,False,None
Mà Burchfield,Person,13,2,False,False,False,False,False,None
Dominga Blaasch,Person,15,2,False,False,False,False,False,None
DR. Mr. Nico Vermaak,Person,20,4,True,False,False,False,True,DR.
Gaétane O'Grada,Person,15,2,False,False,False,False,True,None
tebogo hugo,Person,11,2,False,False,False,False,False,None
Mr JILLANA ELIS,Person,15,3,False,False,False,False,False,None
Miss Phumzile Fourie,Person,20,3,False,False,False,False,False,None
Digitube Feedfire LATZ Skidoo Consortium,Company,40,5,False,False,False,False,False,None
rhycero Youfeed Company,Person,23,3,False,False,False,False,False,None
Tagtune Babbleblab Limited,Company,26,3,False,False,False,False,False,None
Sr. Carla Shezi,Person,15,3,False,False,False,False,True,None
Mr shelby brampton,Person,18,3,False,False,False,False,False,None
Dr. Nthabiseng Moore,Person,20,3,False,False,False,False,True,None
Lorène Halston,Person,14,2,False,False,False,False,False,None
Edmée Glennard,Person,14,2,False,False,False,False,False,None
miss ALBERT PIFFORD,Person,19,3,False,False,False,False,False,None
cynthia moosa,Person,13,2,False,False,False,False,False,None
YOUR MARSHALL,Person,13,2,False,False,True,False,False,None
MS Margaux Abbot,Person,16,3,False,False,False,False,False,None
céline josebury,Person,15,2,False,False,False,False,False,None
Shufflester Flipopia & Co,Company,25,4,False,False,False,False,True,None
Mrs Lauren O'mara,Person,17,3,False,False,False,False,True,None
DR ANGELIQUE ZONDO,Person,18,3,False,False,True,False,False,None
ALFRED MOKOENA,Person,14,2,False,False,True,False,False,None
Mélanie Sadgrove,Person,16,2,False,False,False,False,False,None
NANNY OSSENNA,Person,13,2,False,False,True,False,False,None
SOFIA FOTHERBY,Person,14,2,False,False,True,False,False,None
SUPERSTAR GROUP LTD,Company,19,3,False,True,True,False,False,None
DR. CARMELA ANGELINI,Person,20,3,True,False,True,False,True,DR.
Prof. HEINRICH DAVIES,Person,21,3,False,False,False,False,True,None
DR Vuyokazi Collins,Person,19,3,False,False,False,False,False,None
Chatterpoint Wikido Bubblemix Bond,Company,34,4,False,False,False,False,False,None
Dr Nomfundo Francis,Person,19,3,False,False,False,False,False,None
Malcolm Banda,Person,13,2,False,False,False,False,False,None
Momentum Group Pl,Company,17,3,False,False,False,False,False,None
KEVINA VATINI,Person,13,2,False,False,True,False,False,None
Heidi Matlala,Person,13,2,False,False,False,False,False,None
Reallinks Skalith zazio SOC.CoL,Company,31,4,False,False,False,False,True,None
anna twala,Person,10,2,False,False,False,False,False,None
Séverine Mac,Person,12,2,False,False,False,False,False,None
BERNADETTE FEARNSIDES,Person,21,2,False,False,True,False,False,None
rev. neo adams,Person,14,3,False,False,False,False,True,None
Mr. Nonkululeko Padayachee,Person,26,3,False,False,False,False,True,None
babbleopia C.C.,Company,15,2,False,False,False,False,True,None
Thoughtsphere Inc,Company,17,2,False,True,False,False,False,None
françoise wilkin,Person,16,2,False,False,False,False,False,None
Leader Capital Group (Pty) Ltd.,Company,31,5,False,True,False,False,True,None
Mrs. Ruth Bekker,Person,16,3,False,False,False,False,True,None
ANNALIESE DEARLOVE,Person,18,2,False,False,True,False,False,None
Kelby Verlinden,Person,15,2,False,False,False,False,False,None
SIFISO NKABINDE,Person,15,2,False,False,True,False,False,None
Barbara Street,Person,14,2,False,False,False,False,False,None
rene nell,Person,9,2,False,False,False,False,False,None
diane carstens,Person,14,2,False,False,False,False,False,None
DR. mr. thandi alexander,Person,24,4,True,False,False,False,True,DR.
PROF. MARTIN TWALA,Person,18,3,True,False,True,False,True,PROF.
kagiso boshoff,Person,14,2,False,False,False,False,False,None
Prof. prince prinsloo,Person,21,3,False,False,False,False,True,None
thorvald itzchaki,Person,17,2,False,False,False,False,False,None
Auberta Toxell,Person,14,2,False,False,False,False,False,None
Eléa Gaytor,Person,11,2,False,False,False,False,False,None
Sr. alexander msibi,Company,19,3,False,False,False,False,True,None
Steve Neethling,Person,15,2,False,False,False,False,False,None
grant rautenbach,Person,16,2,False,False,False,False,False,None
Bettye Dufton,Company,13,2,False,False,False,False,False,None
bucky henric,Company,12,2,False,False,False,False,False,None
Östen Marikhin,Person,14,2,False,False,False,False,False,None
COBBY VALLINTINE,Person,16,2,False,False,True,False,False,None
DR. bryan street,Person,16,3,True,False,False,False,True,DR.
Universidad Central,University,19,2,False,False,False,False,False,None
InnoZ QUIRE Rooxo Limited,Company,25,4,False,False,False,False,False,None
FLIPBUG Zoonoodle Eire Blogspan Stg,Company,35,5,False,False,False,False,False,None
Ms. Colleen Slabbert,Person,20,3,False,False,False,False,True,None
Edward Gumede,Company,13,2,False,False,False,False,False,None
Morné Isaacs,Person,12,2,False,False,False,False,False,None
Léana Dobeson,Company,13,2,False,False,False,False,False,None
Absto Industrial Supplies Cc,Company,28,4,False,False,False,False,False,None
Inès Wiper,Person,10,2,False,False,False,False,False,None
miss SELLO TRUTER,Person,17,3,False,False,False,False,False,None
heather rautenbach,Person,18,2,False,False,False,False,False,None
HILARY SNAR,Person,11,2,False,False,True,False,False,None
MR NONHLANHLA PETER,Person,19,3,False,False,True,False,False,None
Barry Malan,Company,11,2,False,False,False,False,False,None
TAGFEED plajo BABBLEBLAB vinte Co.,Person,34,5,False,False,False,False,True,None
Yolandi Botha,Person,13,2,False,False,False,False,False,None
Miss Stefa Ferrolli,Person,19,3,False,False,False,False,False,None
Mrs. kagiso bekker,Person,18,3,False,False,False,False,True,None
RIP AUTON,Person,9,2,False,False,True,False,False,None
Lebohang Majola,Person,15,2,False,False,False,False,False,None
Araldo Astman,Person,13,2,False,False,False,False,False,None
MS RAMSAY CHOULERTON,Person,20,3,False,False,True,False,False,None
miss Arthur Van Vuuren,Person,22,4,False,False,False,False,False,None
phindile harris,Person,15,2,False,False,False,False,False,None
corrie frye,Person,11,2,False,False,False,False,False,None
Computer Lense Systems Cc,Company,25,4,False,False,False,False,False,None
Siphokazi Kunene,Person,16,2,False,False,False,False,False,None
Tsholofelo Makhubela,Company,20,2,False,False,False,False,False,None
Jarid Gilhespy,Person,14,2,False,False,False,False,False,None
Amélie Vail,Company,11,2,False,False,False,False,False,None
Miss Sipho Palmer,Person,17,3,False,False,False,False,False,None
MRS Prof. Stanley Wentzel,Person,25,4,False,False,False,False,True,None
Thandi Morris,Company,13,2,False,False,False,False,False,None
GABTYPE quaxo L.P.,Company,18,3,False,False,False,False,True,None
GIDEON WOLMARANS,Person,16,2,False,False,True,False,False,None
trevor du plessis,Person,17,3,False,False,False,False,False,None
sibusiso abrahams,Person,17,2,False,False,False,False,False,None
Vimbo TWINTE PTY LTD,Company,20,4,False,True,False,False,False,None
MR ATHENA JOIRE,Company,15,3,False,False,True,False,False,None
Lothario Goreisr,Person,16,2,False,False,False,False,False,None
Dr Ms. refiloe Oosthuizen,Person,25,4,False,False,False,False,True,None
Lanna Mathivat,Person,14,2,False,False,False,False,False,None
craig maseko,Person,12,2,False,False,False,False,False,None
DR LIZELLE SKOSANA,Person,18,3,False,False,True,False,False,None
DR melissa fourie,Person,17,3,False,False,False,False,False,None
